Source,Speaker,SignalType,Band,GroupCount,mean_EDT,median_EDT,min_EDT,max_EDT,mean_RT20,median_RT20,min_RT20,max_RT20,mean_RT30,median_RT30,min_RT30,max_RT30,mean_RT60,median_RT60,min_RT60,max_RT60,mean_C50,median_C50,min_C50,max_C50,mean_C80,median_C80,min_C80,max_C80,mean_D50,median_D50,min_D50,max_D50,mean_D80,median_D80,min_D80,max_D80
omnipower,3,Sine,10000,8,9.94275736536722,10.9155031336566,2.74560817048582,11.7193289508098,4.69951532832104,4.1643493147262,2.57974283103617,7.92969604048095,4.47633075770123,3.93001589517429,2.48151529417133,7.60458521842589,4.47633075770123,3.93001589517429,2.48151529417133,7.60458521842589,-10.6816502832613,-11.3808670837203,-12.9502881500286,-7.57748505954251,-8.60070554413265,-9.55423146883998,-11.2529103901316,-5.02594547428587,8.46953752490864,6.80068996741948,4.82496566453257,14.8706750495575,13.128915320125,9.99555619943001,6.9714812988446,23.9164292402065
omnipower,3,Sine,12500,8,14.7155742220163,15.176093554088,9.81853513956163,16.9773493418721,4.82485897473399,4.109786539324,2.57820907739902,8.14446833864604,4.54070405288312,3.96464462281519,2.41466828339304,7.57857130500124,4.54070405288312,3.96464462281519,2.41466828339304,7.57857130500124,-13.5245390958419,-14.1163536158627,-14.9330328919008,-10.770956110024,-11.6399668548377,-12.251676771285,-13.0563990572295,-9.03726581736922,4.50555653278982,3.75840490675589,3.11149401515521,7.72647659178878,6.70518158787089,5.63612676096256,4.71399598932007,11.0966421904828
omnipower,3,Sine,16000,8,2.48090731641479,2.8186927813454,0.62849204383111,4.00912903654442,4.18217182809172,4.24389895198392,0.865041755183693,6.84786617698649,5.13058344313274,5.14967628348533,4.15116349370966,5.97197742520113,5.13058344313274,5.14967628348533,4.15116349370966,5.97197742520113,-6.01657961983861,-8.28309835361989,-10.8517288736314,3.79006689227849,-3.20148352315965,-5.93852608117097,-8.23779310496201,6.82619647796637,25.3954773774635,13.5175407417906,7.59491606271792,70.5306193593723,35.0744376890416,20.8741599397253,13.0468588746252,82.8038612326535
omnipower,3,Sine,20000,8,1.52866444454517,1.54826294659722,1.21372071352364,1.90706176700086,7.49844589908315,7.80480220837152,2.8861583519454,11.0501569829621,7.89207815611505,7.73586447643565,6.75972692631696,9.33390005253163,7.89207815611505,7.73586447643565,6.75972692631696,9.33390005253163,-3.29068921725193,-3.40232758929744,-3.86537970519838,-2.22721775995856,-0.761891722766187,-0.865602589920119,-1.32575147038886,0.308575434356489,31.9609729223972,31.3584922229296,29.1102280975926,37.4528973783818,45.6351697298241,45.0336295388365,42.427078128328,51.7755560738906
omnipower,4,Sine,50,8,9.2256130732022,9.33380922444129,8.04524880455751,9.82667066118869,3.18429875852155,3.06830983031778,2.44120728764923,4.38203315744423,2.91965796431696,2.79125208552483,2.26566529557578,4.07601146782934,2.91965796431696,2.79125208552483,2.26566529557578,4.07601146782934,-7.06508212946146,-7.22705693562484,-12.1789353832583,-1.024528073926,-5.72574632814968,-6.27106559550628,-9.67396219407862,-0.102421661179878,18.5265019425409,15.9425316957165,5.70920650796623,44.1295422268595,22.7761861977556,19.1712519244458,9.73069538745297,49.4104408492269
omnipower,4,Sine,63,8,4.02137224479112,4.09773120456254,1.97252702166906,6.53545249757368,4.89272781289252,5.03888210102258,2.89514988813922,6.177581862152,4.47764876622599,4.47804040322346,3.01694539777298,5.51727256084235,4.47764876622599,4.47804040322346,3.01694539777298,5.51727256084235,-3.87759189121396,-2.7930283707152,-9.25156776965723,0.525218532381297,-2.59929074248718,-1.53003168947564,-7.62560316615786,1.92098755403044,31.2965233589067,34.4672535428977,10.6191051542148,53.0197213873613,37.4287469848565,41.302543222609,14.7309601924273,60.8812589721358
omnipower,4,Sine,80,8,15.3424625402052,16.9090580181796,10.2866109591791,17.8130792183956,9.8993716370037,11.3010170786876,5.58735638566445,12.0561108929782,9.35391332581935,10.5782028313962,5.20245104111209,11.3771526067135,9.35391332581935,10.5782028313962,5.20245104111209,11.3771526067135,-2.10518054227635,-1.91093522649921,-7.07228415395402,3.90127436991197,-0.667960737322342,-0.736124200189292,-5.69255442729104,5.96845502858898,39.2009838188207,39.2359023146667,16.4042311751034,71.0600360169984,46.266118121593,45.8000686177492,21.2359847527519,79.8071989843996
omnipower,4,Sine,100,8,11.1911806683661,8.91121783765389,2.41134941189871,23.3012676446805,12.5003557306592,14.335449993049,6.0120822972921,14.5797268876609,11.0448764723264,12.1151117287963,5.66738743090524,12.9512147185776,11.0448764723264,12.1151117287963,5.66738743090524,12.9512147185776,-4.97120392161021,-7.09017146711818,-10.4037881511333,3.28483914311848,-2.95322127223371,-5.41981902358736,-8.86154727023264,6.52377171214658,28.1625825387871,16.3745540495153,8.35118384329086,68.0563399763881,35.9737009118148,22.3057883372429,11.5021257633182,81.7895510387679
omnipower,4,Sine,125,8,7.61810377991223,3.44252087969835,1.03689715313233,23.5619559256816,14.9913590200131,15.3038454296086,11.2014770662512,17.1784710321094,13.5710858732622,13.7125574077385,11.7091686061245,14.7923707158012,13.5710858732622,13.7125574077385,11.7091686061245,14.7923707158012,-4.12465934810491,-7.74574727117804,-9.63566114605828,5.65726139023452,-2.58565366796642,-6.11893594839291,-7.38936509989691,7.7706087069053,32.5248272764811,14.3869078478397,9.80843683047326,78.6277707610722,37.5722767692561,19.6425832621286,15.4274129854134,85.683514971393
omnipower,4,Sine,160,8,2.89436946840671,3.20236529547086,0.53863330724237,5.32538110496232,14.3573018405185,18.2229072244252,1.56677035212451,20.2625341972683,16.3410669949865,16.5904702119893,14.3819996044776,17.4787188058298,16.3410669949865,16.5904702119893,14.3819996044776,17.4787188058298,-6.22130775077591,-8.32973774004227,-12.4898148015707,4.16519872544351,-3.62045607408499,-6.12628333854519,-11.0006917391788,8.68403032756263,25.0116484276375,12.8181704221494,5.33585520127788,72.2936055623702,33.6944063624641,19.6252277523282,7.35766984303654,88.0752120578717
omnipower,4,Sine,200,8,11.0229762673363,10.9331995211912,2.49458743845461,22.2216734687977,11.5797113911008,12.5871055237979,7.555934695475,15.0276561931584,12.1151001834726,12.6090003570375,8.25457094501398,13.6970102527196,12.1151001834726,12.6090003570375,8.25457094501398,13.6970102527196,-3.99309316009283,-4.99352916422483,-10.1276138075956,3.06104891764042,-2.23847530444435,-3.20508347940315,-8.35158631396985,4.86314110956456,32.2246467625488,24.9821442525137,8.85096631826933,66.925834086159,39.403408848507,32.9119484059655,12.752475095295,75.3947836379155
omnipower,4,Sine,250,8,0.881540639446476,0.549195137707367,0.312674174199494,2.97990211296041,23.9621793871542,26.4041431565654,0.614734171123608,30.2121612921885,22.2818506551272,22.0658260169915,21.6434005830234,23.5518672960885,22.2818506551272,22.0658260169915,21.6434005830234,23.5518672960885,5.05707037835107,5.21472499053982,-1.06989037420575,8.47668805332707,8.28414997881604,8.19803969130567,3.7195650114022,12.025380513717,74.7484210693568,76.84967464253,43.8721755896175,87.56459991598,85.8190532041048,86.8457164345221,70.1920829422859,94.0974483580932
omnipower,4,Sine,315,8,1.43959897793648,1.39810612547721,0.731973268940759,1.98014336770625,0.467284911964577,0.399073106919174,0.267349684770485,1.2067489941617,0.442065837750738,0.376602495971164,0.251366200760261,1.11865276306379,0.442065837750738,0.376602495971164,0.251366200760261,1.11865276306379,-3.79583113174979,-4.03469032831502,-7.48318180802469,1.14797289713737,-1.02900822226842,-1.31078098618737,-4.53042524925457,6.41958628396996,30.4143442079429,28.3141530142823,15.147662787415,56.5700531954508,43.790368912825,42.5113079603513,26.0539003074418,81.4295159233041
omnipower,4,Sine,400,8,2.95434072029526,2.75969167306138,0.516550163471018,6.23125178766018,0.607201585973681,0.552757885658075,0.398510888666425,0.873202643100916,0.569896987077337,0.570416117979746,0.446760588362169,0.730167673177502,0.569896987077337,0.570416117979746,0.446760588362169,0.730167673177502,-5.66502983047722,-7.06550797953107,-10.5470804968117,5.6678467031253,-3.34399999875275,-4.71645656763388,-8.73550556104332,9.68400272129168,24.2502970430208,16.4740620020736,8.1020989440803,78.668700788158,32.2194387840215,25.3423061696143,11.8008632657366,90.2895932018273
omnipower,4,Sine,500,8,1.80169075441814,2.1652265522028,0.381295429446789,3.08199597609614,1.05351681966182,0.853766798253754,0.644070559976036,2.66439205403638,1.46107744506244,1.3919847795536,0.702102832797507,2.39627629270487,1.46107744506244,1.3919847795536,0.702102832797507,2.39627629270487,-3.83402209961523,-7.39937404564728,-8.70720593166924,6.72951292221556,-0.340137805909606,-4.93229005885009,-6.74642113842566,11.7801202669473,33.1258462903981,15.421930021282,11.8688548839755,82.4845494118115,45.8692846441414,24.3405590453944,17.4592736655252,93.7758643508085
omnipower,4,Sine,630,8,1.60385762915915,0.806556857399233,0.548395857633921,3.79514790417415,4.06034219847809,4.40130023792519,0.614692982243644,7.20290318879508,3.75565625828777,4.15003637528057,0.715904579511212,5.19542197732331,3.75565625828777,4.15003637528057,0.715904579511212,5.19542197732331,-2.03923626672362,-2.20332285527992,-9.01445699312299,5.55831542807526,1.08638794962075,2.40270262805359,-7.7603120783673,9.06634993825122,41.1870912439705,38.25684222779,11.1485599068481,78.2424144083021,54.7282662190769,62.679309649789,14.3455929895462,88.9692523993443
omnipower,4,Sine,800,8,2.95640115426284,3.05464682056602,0.4946813160348,4.3587554983917,3.26175799824164,2.94388481214756,0.859209537569721,6.1782570531565,5.687200810319,5.68188889323715,5.21799971154303,6.22852052526682,5.687200810319,5.68188889323715,5.21799971154303,6.22852052526682,-6.82263689230774,-9.23583163335498,-11.0586109682756,5.89974345771147,-4.44587848375583,-7.08414775126011,-8.15051847478379,9.67013072251044,21.4868568123347,10.6581195577635,7.2672801289906,79.5510291176943,28.2486342670312,16.3694814540837,13.2765357797719,90.2615525090872
omnipower,4,Sine,1000,8,3.83472030635877,3.02353743312589,0.423060012812891,13.1565948858657,8.22220698652725,9.29639454947438,2.63274392799481,11.3434138525019,8.43596123322204,8.46704766084537,6.72917139588561,9.49003335282072,8.43596123322204,8.46704766084537,6.72917139588561,9.49003335282072,-3.72202381758374,-5.69805350329887,-8.48044209326469,4.50985078996481,-1.22753637622454,-3.75531002925159,-6.90032090474918,9.76523117296339,33.2712116825105,21.5709948509149,12.4259906850351,73.8547253463163,42.6913996532671,29.7541250376795,16.9544684585869,90.4523450865474
omnipower,4,Sine,1250,8,2.63578176212524,3.16276035493168,0.708016720604441,3.74922559315542,7.3398334686237,7.98697694985523,0.784990947762237,13.0863671878105,9.85611845809856,9.87269046169784,8.67630877980379,10.9856121131977,9.85611845809856,9.87269046169784,8.67630877980379,10.9856121131977,-4.24191758763567,-7.37928374604286,-14.2280650596692,6.32287621461584,-2.00910997232249,-5.32965068863461,-10.83814355012,7.62952479850652,33.851026054467,15.473076860183,3.63991036765178,81.0904183936534,41.2543653584995,22.77604884223,7.61689874244279,85.2803785965744
omnipower,4,Sine,1600,8,6.1829614981988,3.4456539572935,2.4985051669026,20.4194490529834,12.4133000495608,14.4546707504929,3.76799593471412,15.4767793256763,12.8344369541606,12.8676271178861,11.0119539322919,13.7358366275351,12.8344369541606,12.8676271178861,11.0119539322919,13.7358366275351,-5.2859712805663,-7.50382248986941,-11.4700254630125,2.18566618429364,-3.12728147910507,-5.49860029456189,-9.24827937268365,5.3126245364098,27.6975017361971,15.0917386873812,6.65414830888799,62.3227071175275,35.5920944755705,22.0156046409147,10.6262940476653,77.2639727442156
omnipower,4,Sine,2000,8,4.79492736449919,2.68244998780781,0.607713979182215,22.2866033507747,15.7073166369674,17.9878561877244,0.484598140055364,19.2703905254084,14.2150218796506,15.6166936121271,4.06081363870443,16.4154172092302,14.2150218796506,15.6166936121271,4.06081363870443,16.4154172092302,-2.91014954674498,-3.34069486861609,-8.2278314064249,4.54762315588002,-0.425054128847751,-1.12393673282714,-6.1897427788501,7.84447842153378,37.1902134616307,33.1056697995641,13.0729029177093,74.0223193688016,47.7692482600955,44.3682348873685,19.3841283300554,85.8909000074151
omnipower,4,Sine,2500,8,6.77428015220122,3.2862820998028,1.13979539610232,28.1128928661279,20.5425876445198,21.2933714510233,15.9137155829138,22.3789092704704,17.8653988868538,17.9689899844433,16.119545347235,19.1652049331986,17.8653988868538,17.9689899844433,16.119545347235,19.1652049331986,-5.90184563769803,-7.20409142813972,-9.88395063048271,-1.48087308371484,-3.34078605344216,-5.05825779134976,-7.63572997585713,2.46276750124238,22.5605936851349,16.0567065595813,9.31417406230277,41.55705616933,33.5185849715941,23.7907383555477,14.7016948538213,63.8087551315843
omnipower,4,Sine,3150,8,53.6571899307271,53.5040255316916,3.13961377807256,121.956055866127,12.4981455752959,11.8372963293794,6.46945958353578,20.2220724302597,10.6664375220294,8.85829585124865,5.76116065511047,17.3187878736471,10.6664375220294,8.85829585124865,5.76116065511047,17.3187878736471,-3.38762939314552,-5.07115301755617,-9.73642020055535,4.47033681364404,-2.04482774168629,-4.40237060903918,-7.50764177796474,6.25372026241697,35.5044576037608,23.7305374794322,9.60510035749878,73.6786581142631,40.1082201527283,26.6278816900157,15.0754143850338,80.845036270342
omnipower,4,Sine,4000,8,7.92457841982147,0.1054803199082,0.00238237210077586,62.6989684653128,7.32199185346915,0.036540979117975,0.00737210691951831,51.0664342286282,7.29784981809829,0.0340594842848839,0.00737210691951831,50.9064759982786,7.29784981809829,0.0340594842848839,0.00737210691951831,50.9064759982786,155.633201166854,179.426022465018,-0.0815548913019646,183.33856117881,155.79031900788,179.426022465018,1.17538783690593,183.33856117881,93.6913182628959,100,49.5305461031671,100,94.5906345784385,100,56.7250766275084,100
omnipower,4,Sine,5000,8,3.02892547479691,3.14741420748011,1.94247852580119,3.49221294682395,0.732714037217438,0.746079505287777,0.453765073155446,0.937574196174187,0.644422757683823,0.616428822413943,0.430904791668726,0.898766167353024,0.644422757683823,0.616428822413943,0.430904791668726,0.898766167353024,-8.23786114674778,-8.46972754986276,-12.0816724169206,-4.51446214376998,-6.25876196697782,-6.64512074659252,-9.50878970193856,-3.33051456842545,14.195638436226,12.4893873491272,5.83097060989854,26.1247769316361,20.0761828840332,17.7981150654046,10.0699197752987,31.7154558365203
omnipower,4,Sine,6300,8,2.91817674630695,3.05564410794774,0.371417658330863,5.52140027669063,1.9838016982483,2.05648454152618,1.41494194691252,2.28462103853932,1.88459519651188,1.91750496359154,1.54985337015673,2.15802747670833,1.88459519651188,1.91750496359154,1.54985337015673,2.15802747670833,-3.69498087329745,-6.30179976527542,-9.24432441337054,6.55290005868664,-1.56578523856868,-5.10142423398571,-7.46478603388987,10.1125197778542,33.6345175754111,19.4505649974503,10.6349458188316,81.8892345628063,41.7108843228982,23.7726244292549,15.2021863410991,91.1209544799016
omnipower,4,Sine,8000,8,5.1479667826026,6.1433733438497,1.58651916914914,7.30116789979885,3.67125295105282,4.35363814193007,1.85909352083325,5.30290748181778,3.39240264766375,4.09224741692156,1.75624687181722,4.77275828097849,3.39240264766375,4.09224741692156,1.75624687181722,4.77275828097849,-4.74512324460997,-4.78283818032881,-9.60425189579498,4.45791515275283,-3.14737949857864,-3.00031179449215,-8.19938824756441,5.08636594277006,27.6689268914155,25.0368842785473,9.87260228850754,73.6231522303449,34.2809920469229,33.4049329063294,13.1475084043614,76.3358066575492
omnipower,4,Sine,10000,8,10.8979902773822,11.3813342667396,9.07488674231281,12.4378469862616,3.3585542671269,2.93231795076879,2.41344678188715,6.68534658557659,3.13859171213394,2.76318105851409,2.24695113057258,6.21007715304129,3.13859171213394,2.76318105851409,2.24695113057258,6.21007715304129,-11.1815251465372,-12.2757440672009,-13.4855536129028,-6.56154916462755,-9.46507660632107,-10.4095631490548,-11.6792953071404,-3.87490620781118,8.02422607617622,5.61089273137609,4.28947685444537,18.0812482714698,11.423946298946,8.35816447499034,6.36102524664067,29.0649821975171
omnipower,4,Sine,12500,8,15.4196429255568,13.6992292246796,6.50502051486272,25.8267116591478,4.84746906282541,4.75163685305807,2.27827233006493,7.60125104798533,4.54284872321062,4.55954036304355,2.09910097163463,7.14590385055978,4.54284872321062,4.55954036304355,2.09910097163463,7.14590385055978,-13.7374779880787,-13.644237446545,-19.4170889743439,-8.83879939875695,-11.9373779092861,-11.4514474769675,-17.3954008998383,-8.21274343828113,5.15311364003824,4.22148059641489,1.13071330746527,11.5555505798166,7.21586109942824,6.78319285249593,1.7890392534284,13.1124332745748
omnipower,4,Sine,16000,8,3.43635743196619,3.55863612241096,0.980266383909899,5.99612057131368,3.01938513511716,2.97763859706425,0.802552909846943,6.43198453951454,4.56399429703322,4.73138230008764,3.5008210777108,5.61819738596391,4.56399429703322,4.73138230008764,3.5008210777108,5.61819738596391,-8.8078754094493,-9.88194837901564,-12.5631694037306,-2.73025991882018,-6.28875028541517,-7.6082085687565,-10.2532040994505,0.617032134698588,14.1273641699263,9.33740250231772,5.25117959115442,34.7813175275906,22.2367932644334,14.7979818258236,8.62042583759015,53.5459596445077
omnipower,4,Sine,20000,8,1.61330450636576,1.64013763632743,1.40170980155262,1.74732600099189,7.25117280844318,8.3504164542434,1.22999223513458,9.3268995109207,7.34222860760776,7.75758902658897,4.88835504156531,8.0915897393033,7.34222860760776,7.75758902658897,4.88835504156531,8.0915897393033,-2.71237564829475,-2.96780472940648,-4.04188120027961,-1.26599473561997,-0.205077419987785,-0.342423130889297,-1.57587884810458,1.02140136247726,35.0460047090567,33.5768422643849,28.2787276560881,42.7635198541442,48.8304385680386,48.0310029080119,41.0267534811261,55.8527063375281
omnipower,4,WhiteNoise,125,8,8.19833603589364,8.12854290936819,6.77250432580238,9.89981280493022,6.01517226245531,6.36333253337206,4.50007739143531,7.39035083832152,5.68597159848262,5.94317545336544,4.34793658505447,6.69786063700368,5.68597159848262,5.94317545336544,4.34793658505447,6.69786063700368,1.20693025992044,1.72771165133678,-4.15462838849383,5.43842038371278,1.46634483951498,1.82632337185168,-3.6545626866539,5.80973795265013,56.600288172193,59.7991212497528,27.7551719804103,77.7687819442864,57.9072419490626,60.3492390785886,30.1220190743795,79.2118303120796
omnipower,4,WhiteNoise,250,8,5.47445816293008,6.20114293607869,0.925494156671009,7.53659992809779,3.02729621075816,3.17097423763411,1.09900894951863,4.98453192295184,3.31484510971839,3.58989975023383,1.11842042521926,4.53489228889158,3.31484510971839,3.58989975023383,1.11842042521926,4.53489228889158,-6.63886155067575,-7.84665197771074,-10.1626776717195,2.41775734392738,-5.38904435245891,-7.2344713121451,-8.71403896289141,4.57100752395654,20.7544049655336,14.1241300513468,8.78604678089253,63.569077171508,25.1298675532979,15.9096787302794,11.8524071238297,74.1257244684621
omnipower,4,WhiteNoise,500,8,5.23007557575299,5.69449746296687,0.635183067947571,7.48245528767491,2.31127826407139,2.00961480283343,0.955130182742519,4.65340933323747,2.93316204566735,3.25506235080709,1.18887291756298,4.33430369535199,2.93316204566735,3.25506235080709,1.18887291756298,4.33430369535199,-9.16315050017678,-10.4927291240554,-12.0893586956608,0.762290251172158,-7.20889272736904,-8.6632108581581,-10.6290501730278,5.25828432022406,14.0082551356989,8.19577147321732,5.82126011668454,54.3768640962783,19.6836733062578,11.9759320706588,7.9626746665871,77.0434227532979
omnipower,4,WhiteNoise,1000,8,5.49171364996319,5.75729410516371,0.765856512730068,8.53525613770839,1.23916586781668,1.31725612230159,0.762229627608643,1.60706686346188,2.09601090798093,2.25344976420194,1.05847015942311,3.43322370314479,2.09601090798093,2.25344976420194,1.05847015942311,3.43322370314479,-10.1575947462862,-11.298894842084,-13.7637620804731,-1.09677123794459,-8.12041718031041,-10.1194643538432,-11.28022381551,3.6217532673623,11.7345277262898,6.9105634511615,4.03404716600221,43.7198193615524,17.4801698285332,8.86742149097223,6.93080345422744,69.7187273228809
omnipower,4,WhiteNoise,2000,8,5.43373142870759,5.78944714122779,0.716638025303734,8.05714844862793,1.09467976421642,1.10598644724808,0.739080464739023,1.44029853680683,1.19488346555522,1.03562029694418,0.746352833884402,1.93661953022668,1.19488346555522,1.03562029694418,0.746352833884402,1.93661953022668,-11.1318385579136,-12.6608632805936,-13.8335257391799,-1.96836075541242,-8.59066185182674,-10.5066873958233,-11.6973426600406,3.63942175621661,9.84185458978637,5.15341724824425,3.97231680074672,38.8592648801492,16.4737619303969,8.19338889904342,6.33631793517607,69.8045475799845
omnipower,4,WhiteNoise,4000,8,5.35309303235318,5.76650712669832,0.710816149548088,7.89680325011397,1.08352346875351,1.06463795826052,0.658729018673492,1.46708082676576,0.955142229406125,0.952519436891706,0.687215236795811,1.2450374970556,0.955142229406125,0.952519436891706,0.687215236795811,1.2450374970556,-11.1155219067459,-12.7077467100021,-14.9717394961792,-0.250159906240791,-8.64121002401821,-10.4009325381565,-12.4793277332784,3.76715039361513,10.8248275531772,5.09587209568159,3.08473759455542,48.5603618517081,16.4285998029797,8.35667776417428,5.34806554174503,70.4208244019241
omnipower,4,WhiteNoise,8000,8,5.23489675649963,5.58830383113666,0.614338226328814,7.78948456203342,1.09021017624449,1.07458224705707,0.445347897302409,1.71218225553061,0.838837445800758,0.809096077442834,0.52340703832515,1.10296568285209,0.838837445800758,0.809096077442834,0.52340703832515,1.10296568285209,-10.6769155336858,-12.2370396695659,-13.4988259891703,0.326128237055464,-8.01715625587452,-9.96634874588808,-11.2034041510507,5.30171675163007,11.580131615005,5.63761081860659,4.27694769917474,51.8764633317289,17.9873864248979,9.15633497013336,7.04577422968336,77.2198216848996
omnisource,1,Sine,50,8,10.1054813142026,8.71851202629033,3.89155829788621,22.1325761312426,3.03549995224272,2.62272936158549,0.261225421122694,6.56304881373017,2.78148694101102,2.43440736670164,0.250525654277781,6.15608636447824,2.78148694101102,2.43440736670164,0.250525654277781,6.15608636447824,-10.9088086246978,-10.2598437752202,-17.3563710561668,-7.55240611272623,-9.02721204575495,-8.34739574278676,-15.683598642358,-5.71749210053707,8.79312285620258,8.87807997518727,1.80489822966265,14.9439263852783,12.7429612453913,12.9614142763437,2.63064608513597,21.1400990260436
omnisource,1,Sine,63,8,11.8755210968891,12.6880910942986,1.68066425262084,15.5363317623152,3.78730968627541,3.70497253567615,0.531849248190999,7.88472951335681,3.57925487563695,3.42519587722988,0.504450272925757,7.55939020335757,3.57925487563695,3.42519587722988,0.504450272925757,7.55939020335757,-10.34521201581,-9.27542218111958,-15.2675824591031,-6.4915800953565,-8.57378984533665,-8.09139261875569,-13.0216145123026,-4.07051020202473,10.3875707475094,10.5878912034295,2.88746704273031,18.3211112190276,14.3886017577826,13.487414117415,4.75010338161684,28.1452198188893
omnisource,1,Sine,80,8,10.6508442670373,12.2212096605667,3.39291990868714,15.1977260352531,10.5877958859632,11.2140311284866,6.01695839105011,11.8332525031701,9.92023133358323,10.431097352954,5.78965724892195,10.9783102736726,9.92023133358323,10.431097352954,5.78965724892195,10.9783102736726,-9.65362241981771,-9.70027252849077,-12.2096179175348,-6.96236288468715,-7.75119854458503,-7.44838113262922,-10.1799562884599,-4.83756881103561,10.2804368440096,9.68951260302866,5.671293056133,16.7542753845738,14.966985509326,15.253376117294,8.75421453057693,24.7146126471525
omnisource,1,Sine,100,8,6.84027739842129,2.52115308900535,0.990852137102799,20.1793029749886,12.4978051748846,13.6639027782352,7.13982794761655,14.9111635211541,10.8774778494089,11.7751396573985,6.73243955498226,12.5506737766399,10.8774778494089,11.7751396573985,6.73243955498226,12.5506737766399,-3.76279878535134,-4.90847100992601,-7.69591839395979,3.62877309896033,-1.49813935536376,-3.15932783078351,-5.54886769372348,6.9778748424049,32.1445149271258,24.4303765579922,14.5287490069002,69.7528409157879,41.5331032007279,32.6408070712354,21.7946419761723,83.2954815970332
omnisource,1,Sine,125,8,5.90563960043762,3.42595347786707,3.13250667858464,14.6991775439421,14.2719568845738,16.4991260787043,5.17925571299907,17.3060632593218,14.6882335177928,14.764378889624,13.38006828288,15.8514513044276,14.6882335177928,14.764378889624,13.38006828288,15.8514513044276,-8.29866527303338,-8.23515720498446,-10.1620866195102,-7.04184805052092,-6.68363408577768,-6.3699856461683,-9.09290674350089,-5.39825677030747,13.0568621872673,13.0551763373004,8.78713751949395,16.5005623518432,17.9187578741674,18.743915307176,10.970878685547,22.3915169948133
omnisource,1,Sine,160,8,9.76775454897915,3.32103512078144,1.16028358553141,27.6151488475745,17.646911674481,18.5625850581277,10.9118044218876,20.9558772856916,16.2847398443925,17.181797051036,10.1587972545829,18.134694659525,16.2847398443925,17.181797051036,10.1587972545829,18.134694659525,-6.99624392437392,-7.23545788623523,-9.72099355550252,-4.74871135225615,-5.05208710128247,-5.18484831271465,-9.06207807438244,-1.74698601790153,17.4384354910192,16.1094872377073,9.63598596567722,25.0972712427949,25.1146459191084,23.5395611323734,11.0404046499931,40.0769857057494
omnisource,1,Sine,200,8,10.2121745137423,3.29780534973617,0.576001473509228,34.6763016649836,22.103960770322,22.7879619975544,19.6306537646001,23.7697801304083,19.2410363545807,19.3158745287097,17.9695448863562,20.0283790684022,19.2410363545807,19.3158745287097,17.9695448863562,20.0283790684022,-4.16056910901322,-7.24726341544139,-9.56412716599344,4.46258593986814,-1.88354403429273,-5.26426331229012,-7.55634215427857,8.22108113377748,32.4237831046957,16.1422153751541,9.95511602913771,73.6440323362298,40.8674242054826,23.1203104209537,14.9324102323446,86.9094239524542
omnisource,1,Sine,250,8,23.6112359309845,28.4492025109757,0.72824395498368,40.7318614210715,19.9271341381459,22.003553182297,10.0171753073575,30.1304434102221,17.7635260270474,20.5273020846146,9.50672130634272,22.3461905151059,17.7635260270474,20.5273020846146,9.50672130634272,22.3461905151059,-3.09675773172617,-4.22399609755636,-8.00723350177067,5.40243049138431,-0.941793208785488,-2.22762560261363,-5.8704302170309,6.50971836638709,35.3674901808018,28.2493873676444,13.661031849542,77.6251791642991,45.0794816480518,37.5181411611405,20.5589884985364,81.7413051292916
omnisource,1,Sine,315,8,0.689666486980305,0.625851177593928,0.105189094133379,1.27927895269802,0.158551033219266,0.121865427366124,0.0237307753496405,0.306530476818641,0.148589949802533,0.110191967594024,0.0205742478126181,0.295723718223343,0.148589949802533,0.110191967594024,0.0205742478126181,0.295723718223343,66.9380791995931,1.28686500021173,-5.87368761216195,184.164805630207,91.0970424967448,91.3895214203684,-2.77875910356381,184.295343315142,60.8452471540688,56.8474980919008,20.5467413008032,100,72.6423436461932,83.3494541334255,34.5284307023057,100
omnisource,1,Sine,400,8,1.9050267909274,1.89902763215487,0.38430575353384,3.29223097848319,0.518732819872225,0.48929222373924,0.325801738081274,0.724119126666186,0.469843134968454,0.438941885325019,0.303627130380993,0.641764823691825,0.469843134968454,0.438941885325019,0.303627130380993,0.641764823691825,-4.4221314205593,-6.78924705124761,-9.2494636887869,7.02733197390034,-1.04388584885293,-4.18995949308388,-7.42646493028642,12.7369806354203,30.1974033302272,17.5565309169356,10.6237044738909,83.4533342024867,41.476179849814,27.8682713575148,15.316284101186,94.9444156324969
omnisource,1,Sine,500,8,2.94664136879717,3.20079749752771,1.06770075169654,4.71811387012016,2.02237703020972,2.23766705771077,0.806654805483968,2.70989748398525,2.08341244162922,2.1038448813342,1.64788430113656,2.54615351712535,2.08341244162922,2.1038448813342,1.64788430113656,2.54615351712535,-7.33240799329482,-8.13115746656235,-10.3218731851385,-3.6063023985047,-5.07250077219128,-6.36030193164934,-8.37049756851489,-0.277181028875491,16.8408250975575,13.3357855328982,8.49668485165323,30.3564343590105,25.2971110182312,18.7946413738052,12.704104757918,48.4049591386418
