Method;Speaker;Microphone;Frequency in Hz;EDT in s;RT10 in s;RT20 in s;RT30 in s;RT60 in s;C50 in dB;C80 in dB;D50;D80
Sweep;2;1;250;0.090359946;0.076147038;0.16546888;NaN;0.496406641;4.579697236;8.110331535;0.741640818;0.866165594
Sweep;2;1;315;NaN;0.093557575;0.207603413;NaN;0.622810239;-0.313609362;6.837867085;0.481955034;0.828420915
Sweep;2;1;400;NaN;NaN;0.188250274;NaN;0.564750821;8.756360316;13.08894105;0.882490254;0.953195472
Sweep;2;1;500;0.100476419;NaN;0.218299037;NaN;0.654897112;1.465830935;6.642578796;0.583587987;0.821934653
Sweep;2;1;630;0.104654586;0.102587394;0.215211482;NaN;0.645634446;1.242872083;6.446783954;0.571061136;0.815240301
Sweep;2;1;800;0.121009812;0.105556564;0.227364624;0.356794717;0.713589434;3.232083868;6.300797378;0.677916831;0.810123403
Sweep;2;1;1000;0.104708178;0.088290196;0.192474643;0.351022339;0.702044677;3.510247521;7.310561193;0.691739527;0.843343511
Sweep;2;1;1250;NaN;0.111783574;0.217815249;0.348706414;0.697412829;4.979532019;7.96228268;0.758885616;0.862164286
Sweep;2;1;1600;0.105397574;0.137296657;0.257848114;0.378371848;0.756743696;2.048516081;6.703328766;0.615783267;0.823972727
Sweep;2;1;2000;0.104975893;0.118022434;0.216377409;0.343418832;0.686837664;4.123346092;7.036214387;0.721001643;0.834815572
Sweep;2;1;2500;0.116243006;0.130257013;0.25158484;0.365021061;0.730042123;3.973331969;6.742204303;0.714000479;0.825267294
Sweep;2;1;3150;0.107683932;0.132256092;0.255955828;0.391125782;0.782251563;3.172647688;6.901148432;0.674921375;0.830482142
Sweep;2;1;4000;0.13071881;0.131896884;0.231477064;0.351876641;0.703753282;2.558151732;5.017824654;0.643143976;0.760495288
Sweep;2;1;5000;0.10882137;0.111355847;0.219914913;0.340267847;0.680535693;2.918800001;6.777965082;0.661968422;0.8264515
Sweep;2;1;6300;0.100970327;0.102340928;0.202119663;0.326599017;0.653198033;3.178310193;7.238016358;0.675207376;0.841123972
Sweep;2;1;8000;0.082197204;0.086760024;0.17033384;0.279440535;0.558881071;5.108343991;9.36959547;0.764271013;0.896360959
Sweep;2;1;10000;0.062033146;0.06133729;0.145876243;NaN;0.437628729;7.263989273;12.28653566;0.841921541;0.94422714
Sweep;2;1;12500;0.053192976;0.067415867;NaN;NaN;NaN;8.31953709;13.17938439;0.871651919;0.954115852
Sweep;2;1;16000;0.049727063;0.068671256;NaN;NaN;NaN;9.801731118;13.98012366;0.9052468;0.961544623
Sweep;2;1;20000;NaN;6.552867878;NaN;NaN;NaN;7.088597423;8.405398132;0.836472145;0.873847507
Sweep;2;2;50;NaN;NaN;NaN;NaN;NaN;-14.31638261;-11.76234949;0.035692525;0.062480617
Sweep;2;2;63;NaN;NaN;NaN;NaN;NaN;-7.237079585;-4.783978599;0.158904855;0.24944925
Sweep;2;2;80;NaN;NaN;NaN;NaN;NaN;-5.517595866;-2.39326589;0.219176225;0.365616234
Sweep;2;2;100;0.128138783;NaN;NaN;NaN;NaN;0.328208612;3.536246378;0.51888422;0.693014588
Sweep;2;2;125;0.06114961;NaN;NaN;NaN;NaN;8.491120057;11.79766478;0.876007399;0.937994018
Sweep;2;2;160;0.120897669;NaN;NaN;NaN;NaN;4.970908736;7.092304024;0.758522111;0.836588855
Sweep;2;2;200;NaN;0.139964818;NaN;NaN;NaN;5.257801723;8.121126776;0.770414573;0.866453481
Sweep;2;2;250;NaN;NaN;0.189318601;NaN;0.567955804;8.158003758;10.59550055;0.867432964;0.919805268
Sweep;2;2;315;0.080965672;0.077119879;0.181196328;NaN;0.543588984;5.384542358;11.15859395;0.775535588;0.928863499
Sweep;2;2;400;NaN;NaN;0.147296767;NaN;0.441890302;3.7379133;11.02849912;0.702804031;0.926858553
Sweep;2;2;500;NaN;NaN;0.2206951;NaN;0.662085301;5.056912896;11.87843996;0.762130795;0.939066997
Sweep;2;2;630;0.135084597;0.123261598;0.215029637;NaN;0.645088911;0.294265769;4.928311006;0.516932822;0.756720973
Sweep;2;2;800;0.093253281;0.110818236;0.232182624;NaN;0.696547873;4.770242784;7.933412868;0.74995813;0.861372411
Sweep;2;2;1000;0.130264865;0.102680661;0.209628246;NaN;0.628884738;1.311673575;4.154632146;0.574937226;0.722448454
Sweep;2;2;1250;0.10779661;0.118669789;0.207193389;0.33306155;0.666123099;4.289667786;7.911280503;0.728639818;0.860762756
Sweep;2;2;1600;0.078100812;0.114251196;0.222946714;0.350365848;0.700731697;5.923270007;9.397455336;0.796390114;0.896955384
Sweep;2;2;2000;0.10756485;0.129894839;0.255133008;0.382129306;0.764258611;4.617039694;8.005709875;0.743284932;0.863348297
Sweep;2;2;2500;0.120694022;0.113391696;0.240211689;0.392331349;0.784662698;1.86585989;5.470773188;0.60578534;0.778973096
Sweep;2;2;3150;0.116171752;0.10402808;0.235238757;0.386486248;0.772972495;2.711026891;5.760328201;0.651181576;0.790238659
Sweep;2;2;4000;0.112267633;0.104562587;0.221573469;0.358308689;0.716617378;2.743154739;5.569394073;0.652860038;0.782858097
Sweep;2;2;5000;0.103847901;0.116188746;0.225126587;0.338801184;0.677602369;3.970291742;7.262362703;0.713857507;0.841871688
Sweep;2;2;6300;0.093320552;0.098598386;0.206645046;0.32591253;0.65182506;4.613843079;8.017911571;0.74314446;0.863679423
Sweep;2;2;8000;0.080945766;0.077912098;0.162273949;0.26147665;0.5229533;5.999577492;10.26103558;0.799224381;0.913937684
Sweep;2;2;10000;0.064498905;0.065084218;0.140679057;NaN;0.422037171;7.621964471;12.78094912;0.852585126;0.949927908
Sweep;2;2;12500;0.061667522;0.058350568;NaN;NaN;NaN;8.19178754;13.82554765;0.868324941;0.960206699
Sweep;2;2;16000;0.046863708;NaN;NaN;NaN;NaN;10.31617351;13.66153944;0.91493106;0.95873839
Sweep;2;2;20000;NaN;NaN;NaN;NaN;NaN;4.469674089;5.203754179;0.736756986;0.768205964
Sweep;2;3;50;NaN;NaN;NaN;NaN;NaN;-18.08255404;-16.11859348;0.015312393;0.023859052
Sweep;2;3;63;NaN;NaN;NaN;NaN;NaN;-14.49912952;-13.49698604;0.034272185;0.042786825
Sweep;2;3;80;NaN;NaN;NaN;NaN;NaN;-4.06102284;-2.482519602;0.281894205;0.360862811
Sweep;2;3;100;NaN;NaN;NaN;NaN;NaN;3.156387329;4.557324357;0.674099376;0.740652504
Sweep;2;3;125;NaN;NaN;NaN;NaN;NaN;-2.009502674;1.667073495;0.386344298;0.594803233
Sweep;2;3;160;NaN;0.141292601;NaN;NaN;NaN;5.24349921;8.360318672;0.769831553;0.872698796
Sweep;2;3;200;NaN;0.09757323;NaN;NaN;NaN;0.584794532;6.444461306;0.533612707;0.815159733
Sweep;2;3;250;NaN;NaN;NaN;NaN;NaN;8.470553866;11.06997799;0.875492116;0.927503389
Sweep;2;3;315;NaN;NaN;NaN;NaN;NaN;1.962967837;5.806753958;0.611112281;0.792005139
Sweep;2;3;400;NaN;NaN;NaN;NaN;NaN;11.45522115;15.02645799;0.933246469;0.969527075
Sweep;2;3;500;0.081276278;NaN;0.229967611;NaN;0.689902832;5.915931487;8.543641975;0.796115978;0.877315027
Sweep;2;3;630;0.120234232;0.088187758;0.223439113;NaN;0.67031734;-0.490929025;3.986456703;0.471769908;0.7146172
Sweep;2;3;800;0.113865165;0.105061231;0.250234337;NaN;0.750703012;2.769126939;5.277216999;0.654214139;0.771204347
Sweep;2;3;1000;0.12320287;0.11591149;0.234201367;NaN;0.702604102;1.498804854;5.607181918;0.585431891;0.784333546
Sweep;2;3;1250;0.099593179;0.136820093;0.305173507;NaN;0.915520522;2.671012786;8.177488206;0.649085859;0.867948026
Sweep;2;3;1600;0.117484273;0.111026272;NaN;NaN;NaN;1.37049639;5.275102772;0.578243873;0.771118437
Sweep;2;3;2000;0.106883784;0.101196155;0.275092679;NaN;0.825278037;2.413051647;5.952205283;0.635439803;0.79746834
Sweep;2;3;2500;0.118895872;0.114361839;0.242549691;NaN;0.727649074;2.079747103;5.714136625;0.617483242;0.788470176
Sweep;2;3;3150;0.117610983;0.111688641;0.242502214;NaN;0.727506643;1.093080651;4.573439008;0.5625927;0.74136461
Sweep;2;3;4000;0.119940733;0.13838004;0.257619199;NaN;0.772857598;2.758094072;5.915955643;0.653639227;0.796116881
Sweep;2;3;5000;0.108301876;0.118720065;0.243731515;NaN;0.731194546;2.848287048;6.557118276;0.658325808;0.819036349
Sweep;2;3;6300;0.098129474;0.096451457;0.218466939;NaN;0.655400818;3.566933982;7.162524546;0.69451581;0.838787256
Sweep;2;3;8000;0.093828014;0.086249323;0.194937024;NaN;0.584811071;4.802292492;8.120920512;0.751339427;0.866447985
Sweep;2;3;10000;0.074921651;0.085528723;NaN;NaN;NaN;5.834558418;9.984739208;0.793057824;0.908800084
Sweep;2;3;12500;NaN;NaN;NaN;NaN;NaN;3.963655584;6.036003513;0.713545282;0.800566886
Sweep;2;3;16000;NaN;NaN;NaN;NaN;NaN;-2.864635395;-2.144867676;0.340827972;0.37898137
Sweep;2;3;20000;NaN;NaN;NaN;NaN;NaN;-13.19102983;-12.25108774;0.0457669;0.056204261
Sweep;2;4;50;NaN;NaN;NaN;NaN;NaN;0;0;0;0
Sweep;2;4;63;5.198407202;NaN;NaN;NaN;NaN;-8.351841132;-6.463954743;0.127518223;0.184164917
Sweep;2;4;80;NaN;NaN;NaN;NaN;NaN;-5.242785647;-4.155961089;0.230197561;0.277490192
Sweep;2;4;100;NaN;NaN;NaN;NaN;NaN;-3.561472562;-1.437839175;0.305751059;0.417979154
Sweep;2;4;125;NaN;NaN;NaN;NaN;NaN;1.550126976;2.775885842;0.588297053;0.654566116
Sweep;2;4;160;NaN;NaN;NaN;NaN;NaN;2.218146711;3.873055792;0.624981609;0.709262325
Sweep;2;4;200;NaN;NaN;NaN;NaN;NaN;1.134112932;4.807095671;0.5649163;0.751545997
Sweep;2;4;250;0.088375268;0.112923453;NaN;NaN;NaN;4.049490568;8.075589614;0.717567951;0.865235536
Sweep;2;4;315;NaN;NaN;NaN;NaN;NaN;6.555342519;7.812805767;0.818975739;0.8580229
Sweep;2;4;400;0.115064912;NaN;NaN;NaN;NaN;4.492478128;7.3311912;0.737774097;0.843970066
Sweep;2;4;500;0.090095451;0.089571266;NaN;NaN;NaN;4.325993558;8.332636271;0.730290477;0.871988977
Sweep;2;4;630;0.136658929;NaN;NaN;NaN;NaN;2.602432225;6.539813081;0.645480618;0.818445008
Sweep;2;4;800;0.13010441;0.144106823;NaN;NaN;NaN;3.560885135;5.787891039;0.694220229;0.791288739
Sweep;2;4;1000;0.148139673;0.140040306;NaN;NaN;NaN;3.034529895;4.51996964;0.667905323;0.738996906
Sweep;2;4;1250;0.118554937;0.144740123;NaN;NaN;NaN;2.10603334;5.817362224;0.618911839;0.792407236
Sweep;2;4;1600;0.106938863;0.122052721;NaN;NaN;NaN;1.620168368;5.910325574;0.592197584;0.79590638
Sweep;2;4;2000;0.126918974;0.136066936;0.275458292;NaN;0.826374877;3.24547859;6.393556327;0.678589894;0.813387105
Sweep;2;4;2500;0.115145412;0.123622708;0.250392616;NaN;0.751177849;2.324143718;6.285751384;0.630684366;0.809589913
Sweep;2;4;3150;0.118202965;0.141057031;NaN;NaN;NaN;1.925719368;5.705885699;0.609072044;0.788153137
Sweep;2;4;4000;0.121997948;0.121328696;NaN;NaN;NaN;3.261866738;5.80419379;0.679412362;0.791908012
Sweep;2;4;5000;0.114633898;0.115704215;NaN;NaN;NaN;2.733168256;6.257736915;0.652338717;0.808593545
Sweep;2;4;6300;0.104675984;0.104629493;0.206987191;NaN;0.620961573;2.279902899;6.473136772;0.628308492;0.816152531
Sweep;2;4;8000;0.082539506;0.086739923;0.186857382;NaN;0.560572146;4.754146555;9.262266596;0.749262478;0.894042543
Sweep;2;4;10000;0.068494319;0.070923512;NaN;NaN;NaN;5.71666921;10.80042406;0.78856742;0.923217602
Sweep;2;4;12500;0.065686178;0.086116627;NaN;NaN;NaN;7.051702899;11.21674091;0.835306781;0.929743117
Sweep;2;4;16000;NaN;NaN;NaN;NaN;NaN;5.149734035;6.777696098;0.765983693;0.826442616
Sweep;2;4;20000;NaN;NaN;NaN;NaN;NaN;-2.137369157;-1.414919511;0.379387817;0.419263565
Sweep;2;5;50;NaN;NaN;NaN;NaN;NaN;0;0;0;0
Sweep;2;5;63;NaN;NaN;NaN;NaN;NaN;-10.53189666;-7.937472224;0.081281687;0.138516014
Sweep;2;5;80;NaN;NaN;NaN;NaN;NaN;-5.454555508;-0.542288714;0.221670516;0.468823849
Sweep;2;5;100;0.176257828;NaN;NaN;NaN;NaN;2.016398495;4.8791384;0.614032079;0.754630527
Sweep;2;5;125;NaN;NaN;NaN;NaN;NaN;-8.657401619;-3.498302258;0.119893361;0.308847287
Sweep;2;5;160;0.194205345;NaN;NaN;NaN;NaN;1.717594149;3.592401966;0.597603764;0.695758563
Sweep;2;5;200;NaN;NaN;NaN;NaN;NaN;-5.541959868;1.930291961;0.21821765;0.609322709
Sweep;2;5;250;0.090664116;NaN;NaN;NaN;NaN;4.818895816;8.250864066;0.752052996;0.869872472
Sweep;2;5;315;0.078433351;0.07994201;NaN;NaN;NaN;4.449703871;8.782684726;0.735864191;0.883117375
Sweep;2;5;400;0.089456252;0.082568145;NaN;NaN;NaN;3.935482909;8.128919488;0.712217515;0.86666097
Sweep;2;5;500;NaN;NaN;NaN;NaN;NaN;1.326567952;7.544595668;0.57577514;0.850332
Sweep;2;5;630;0.104110704;0.104326557;0.239595814;NaN;0.718787441;4.479117364;6.788693674;0.737178485;0.826805535
Sweep;2;5;800;0.102422446;0.086784829;0.219159913;NaN;0.65747974;2.874630949;7.9803734;0.659688917;0.86265856
Sweep;2;5;1000;0.110202516;0.119954541;0.212296682;NaN;0.636890047;3.708871676;7.112181375;0.701405406;0.837213594
Sweep;2;5;1250;0.121687099;0.133701591;0.231282439;NaN;0.693847316;4.018289336;6.369396804;0.716109668;0.812541243
Sweep;2;5;1600;0.11419283;0.120847877;0.234115959;NaN;0.702347876;2.182086081;6.007181936;0.623033482;0.799505205
Sweep;2;5;2000;0.105816451;0.131332377;0.244408112;NaN;0.733224337;3.468490566;6.664202757;0.689685515;0.822662217
Sweep;2;5;2500;0.103745761;0.134806011;0.252555159;0.419863341;0.839726681;2.956542436;7.438248057;0.663910321;0.847188736
Sweep;2;5;3150;0.113673984;0.117443277;0.253416197;NaN;0.760248592;2.102538689;5.491413044;0.618722031;0.779790269
Sweep;2;5;4000;0.107924814;0.102253858;0.230351875;0.410625209;0.821250419;3.60738935;6.79999145;0.696488566;0.827177736
Sweep;2;5;5000;0.115408745;0.109381906;0.22531545;NaN;0.675946351;3.205516082;6.356473682;0.67657966;0.812087575
Sweep;2;5;6300;0.107113481;0.102765806;0.207756005;0.342567583;0.685135167;3.055320735;6.733313452;0.668966321;0.824971889
Sweep;2;5;8000;0.091237699;0.082297705;0.169092861;0.288475056;0.576950112;4.420972393;8.366154712;0.734576312;0.872848012
Sweep;2;5;10000;0.069126621;0.07186161;0.145569809;NaN;0.436709428;5.928529213;11.22866919;0.796586407;0.929922314
Sweep;2;5;12500;0.057921675;0.054187553;NaN;NaN;NaN;7.579360816;13.73406299;0.851347918;0.959393956
Sweep;2;5;16000;0.061663714;NaN;NaN;NaN;NaN;7.6892827;10.99442588;0.854522671;0.926324897
Sweep;2;5;20000;NaN;NaN;NaN;NaN;NaN;1.899535872;2.84707499;0.607635585;0.658263029
Sweep;2;6;50;NaN;NaN;NaN;NaN;NaN;0;0;0;0
Sweep;2;6;63;NaN;NaN;NaN;NaN;NaN;-19.00048169;-17.12570923;0.012431374;0.01901479
Sweep;2;6;80;NaN;NaN;NaN;NaN;NaN;-6.695979789;-3.186741933;0.176272842;0.324366998
Sweep;2;6;100;NaN;NaN;NaN;NaN;NaN;1.861007265;4.117967215;0.605518473;0.720752434
Sweep;2;6;125;0.130997409;NaN;NaN;NaN;NaN;2.702024248;6.161444907;0.650710574;0.805138478
Sweep;2;6;160;NaN;NaN;NaN;NaN;NaN;0.071385607;6.821400202;0.504109193;0.827881301
Sweep;2;6;200;NaN;0.086544558;0.196472529;NaN;0.589417588;-3.100868669;0.414013405;0.328715281;0.523814495
Sweep;2;6;250;0.088207372;0.107960425;0.180683162;NaN;0.542049486;3.909978598;8.560319371;0.711012349;0.877727753
Sweep;2;6;315;0.049266758;NaN;0.176967814;NaN;0.530903441;8.492502884;13.00511179;0.87604198;0.952326745
Sweep;2;6;400;0.05117957;0.083661863;0.178913605;NaN;0.536740816;8.356021912;12.00655177;0.872588842;0.940733224
Sweep;2;6;500;0.11673342;0.093433857;0.20902491;NaN;0.627074731;1.094990749;4.060681361;0.562700928;0.718089878
Sweep;2;6;630;0.103418838;0.12263656;0.246497393;NaN;0.739492178;4.83000071;7.717692974;0.75252949;0.85533401
Sweep;2;6;800;0.107335146;0.131912494;0.233684524;NaN;0.701053572;2.650459575;6.922181563;0.648007151;0.831162865
Sweep;2;6;1000;0.132078149;0.107715262;0.226472746;NaN;0.679418238;0.129510933;4.36338644;0.507454696;0.731982996
Sweep;2;6;1250;0.115318303;0.109618738;0.224954632;NaN;0.674863895;1.77794008;5.214563979;0.600940604;0.768648882
Sweep;2;6;1600;0.099856542;0.123176373;0.226457537;0.358827547;0.717655095;3.091488621;7.431177066;0.67080795;0.846977836
Sweep;2;6;2000;0.100301766;0.106285998;0.233848102;0.373456827;0.746913655;1.465107333;6.164970456;0.583547497;0.805265808
Sweep;2;6;2500;0.110891043;0.111030811;0.223629333;0.369632207;0.739264413;2.780019526;6.575529991;0.654781299;0.819663854
Sweep;2;6;3150;0.10884026;0.133242452;0.247262099;0.386897226;0.773794452;2.937618754;6.349474456;0.662937359;0.811841514
Sweep;2;6;4000;0.120080611;0.113402243;0.229164942;0.455724039;0.911448079;1.989268201;5.73816432;0.612550514;0.789391455
Sweep;2;6;5000;0.103588228;0.10424418;0.220503472;0.380957303;0.761914606;3.282072695;7.1410752;0.680424902;0.838118285
Sweep;2;6;6300;0.094465736;0.096494927;0.199201961;0.373552856;0.747105712;3.258345081;7.680875193;0.679235716;0.854281847
Sweep;2;6;8000;0.082590598;0.082256096;0.166275714;NaN;0.498827142;4.845856208;9.571137488;0.753208759;0.900593443
Sweep;2;6;10000;0.066790541;0.070270738;0.156883179;NaN;0.470649536;6.592948095;11.10834437;0.820255931;0.928095168
Sweep;2;6;12500;0.059877629;0.067489846;NaN;NaN;NaN;7.479889429;12.34059146;0.848425907;0.944879004
Sweep;2;6;16000;NaN;NaN;NaN;NaN;NaN;4.813386656;6.55294397;0.751816379;0.818893845
Sweep;2;6;20000;NaN;NaN;NaN;NaN;NaN;-2.774798946;-2.078052405;0.345490474;0.382608931
Sweep;2;7;50;NaN;NaN;NaN;NaN;NaN;0;0;0;0
Sweep;2;7;63;NaN;NaN;NaN;NaN;NaN;-12.16692937;-8.182271434;0.057241067;0.131925792
Sweep;2;7;80;NaN;NaN;NaN;NaN;NaN;-0.326342758;4.241650815;0.481223035;0.726448203
Sweep;2;7;100;NaN;NaN;NaN;NaN;NaN;7.208861556;7.90874197;0.840224809;0.860692687
Sweep;2;7;125;0.151049133;NaN;NaN;NaN;NaN;2.197955158;5.631034324;0.623891281;0.785261128
Sweep;2;7;160;0.162072696;NaN;NaN;NaN;NaN;1.091904519;4.09929432;0.562526056;0.719886241
Sweep;2;7;200;0.148872737;0.111076703;NaN;NaN;NaN;0.416564614;2.389545752;0.523961019;0.634185064
Sweep;2;7;250;0.082373174;0.097010201;0.179397932;NaN;0.538193795;4.889118423;8.665529348;0.755055781;0.880303975
Sweep;2;7;315;NaN;NaN;NaN;NaN;NaN;5.259127991;6.841969342;0.770468584;0.828555136
Sweep;2;7;400;0.091356893;NaN;NaN;NaN;NaN;4.781159051;6.968567064;0.750429179;0.832656397
Sweep;2;7;500;0.086608502;0.104803793;0.201164224;NaN;0.603492673;4.109799383;7.776728451;0.720373749;0.857007918
Sweep;2;7;630;0.113239749;0.150847212;NaN;NaN;NaN;2.269853038;6.99861256;0.627767912;0.833618164
Sweep;2;7;800;0.110607839;0.111468703;0.195742688;NaN;0.587228063;1.386037554;6.858620353;0.579116341;0.829099081
Sweep;2;7;1000;0.113418485;0.094730874;0.196542478;NaN;0.589627433;0.304740508;5.734634601;0.51753508;0.789256301
Sweep;2;7;1250;0.129353648;0.087793336;0.206581389;NaN;0.619744167;-0.040596338;4.36643287;0.497663104;0.73212059
Sweep;2;7;1600;0.098079174;0.121875781;0.234093591;0.364597775;0.729195549;0.992952871;7.291803401;0.556911261;0.84277204
Sweep;2;7;2000;0.105318263;0.120615628;0.251223755;0.382842222;0.765684444;2.041309894;7.00528357;0.615390614;0.833831104
Sweep;2;7;2500;0.107736539;0.11916616;0.231185626;0.386411242;0.772822485;2.896644823;6.297511428;0.660825955;0.81000699
Sweep;2;7;3150;0.114889377;0.111107109;0.232390529;0.407869536;0.815739072;2.647017634;6.640567026;0.647826357;0.821866846
Sweep;2;7;4000;0.128967196;0.120814435;0.231388463;NaN;0.694165388;0.863719494;4.553217349;0.549556457;0.740470811
Sweep;2;7;5000;0.099752965;0.112080662;0.227101733;NaN;0.681305198;2.983163861;7.221593155;0.665276709;0.84061797
Sweep;2;7;6300;0.108810468;0.09952796;0.208435048;NaN;0.625305143;3.165785866;6.998232947;0.674574625;0.83360604
Sweep;2;7;8000;0.080816162;0.079838079;0.173467451;NaN;0.520402353;4.805467972;9.662519262;0.751476007;0.902461361
Sweep;2;7;10000;0.07437846;0.068720254;0.1652683;NaN;0.495804899;6.038915174;11.40999094;0.800673906;0.932594728
Sweep;2;7;12500;0.05936035;0.068647567;NaN;NaN;NaN;7.547397095;12.29408126;0.850414075;0.944318567
Sweep;2;7;16000;0.059105189;NaN;NaN;NaN;NaN;8.299820152;11.39219589;0.87114315;0.932336698
Sweep;2;7;20000;6.206276689;NaN;NaN;NaN;NaN;0.341315666;1.000961334;0.519637603;0.557366245
Sweep;2;8;50;NaN;NaN;NaN;NaN;NaN;0;0;0;0
Sweep;2;8;63;NaN;NaN;NaN;NaN;NaN;-16.22868366;-12.92392174;0.023275746;0.048529217
Sweep;2;8;80;NaN;NaN;NaN;NaN;NaN;4.484511613;7.853694225;0.737419061;0.85916596
Sweep;2;8;100;NaN;NaN;NaN;NaN;NaN;7.335328005;7.622540915;0.844095459;0.852601808
Sweep;2;8;125;NaN;NaN;NaN;NaN;NaN;-3.468956584;-1.627187679;0.31029152;0.407412149
Sweep;2;8;160;0.089551844;0.119427449;NaN;NaN;NaN;4.265186644;8.774259289;0.727523815;0.882916974
Sweep;2;8;200;NaN;NaN;NaN;NaN;NaN;4.305850083;11.38689505;0.729375931;0.932259658
Sweep;2;8;250;0.08596811;0.085836501;0.223923003;NaN;0.671769008;4.807468135;9.007899147;0.751562011;0.888364738
Sweep;2;8;315;NaN;NaN;NaN;NaN;NaN;4.955027604;6.706503527;0.757851681;0.82407873
Sweep;2;8;400;NaN;NaN;NaN;NaN;NaN;6.303842667;9.39154409;0.810231241;0.896829513
Sweep;2;8;500;NaN;0.076418241;0.215081511;NaN;0.645244533;5.563137249;11.42788672;0.782613093;0.932853299
Sweep;2;8;630;0.117152039;0.095276044;0.283654937;NaN;0.850964812;0.053758048;4.297592321;0.503094522;0.729000452
Sweep;2;8;800;0.139335727;0.100920172;0.222936035;NaN;0.668808104;0.716191213;3.608175433;0.541134102;0.696526827
Sweep;2;8;1000;0.104243897;0.091328627;0.231589466;NaN;0.694768397;2.214946758;5.957190406;0.624808898;0.797653672
Sweep;2;8;1250;0.110733061;0.129452627;0.243242671;NaN;0.729728014;3.197733453;6.365339367;0.676187408;0.812398897
Sweep;2;8;1600;0.100822754;0.111190195;0.240989072;0.373683354;0.747366709;3.485760665;7.986220323;0.690535939;0.862817991
Sweep;2;8;2000;0.125049635;0.123480673;0.236724408;0.394310423;0.788620846;3.457611309;6.017164257;0.689149133;0.799873396
Sweep;2;8;2500;0.101000563;0.124307286;0.253240404;0.392269259;0.784538517;3.184917997;7.323388962;0.675540956;0.843733345
Sweep;2;8;3150;0.119835736;0.125904887;0.235332316;0.415712645;0.83142529;3.051859895;5.893381726;0.668789826;0.795271897
Sweep;2;8;4000;0.109653702;0.121655631;0.240980284;0.402098344;0.804196688;2.012520389;6.20591684;0.613820427;0.806740025
Sweep;2;8;5000;0.09964282;0.114628924;0.220306431;0.378218102;0.756436203;3.669074784;7.386524007;0.69948269;0.845640497
Sweep;2;8;6300;0.092576675;0.09828744;0.208752486;0.402007459;0.804014919;4.168297389;8.111629444;0.723078945;0.866200234
Sweep;2;8;8000;0.084816537;0.083795399;0.165383764;NaN;0.496151292;5.216348324;8.866374917;0.768721937;0.885091846
Sweep;2;8;10000;0.069030317;0.069326964;0.168448289;NaN;0.505344867;6.289537043;10.95785136;0.80972425;0.925748081
Sweep;2;8;12500;0.0579202;0.065219864;NaN;NaN;NaN;7.914649263;13.02642991;0.860855696;0.952549108
Sweep;2;8;16000;NaN;NaN;NaN;NaN;NaN;6.65597797;8.577187821;0.822385759;0.878143991
Sweep;2;8;20000;5.877361896;NaN;NaN;NaN;NaN;-1.255491675;-0.733278923;0.428227242;0.457889067
Sweep;3;1;50;NaN;NaN;NaN;NaN;NaN;-18.16494742;-15.22377741;0.015028953;0.029158853
Sweep;3;1;63;NaN;NaN;NaN;NaN;NaN;-3.409173505;-0.24813036;0.313245164;0.485720352
Sweep;3;1;80;NaN;0.236650541;NaN;NaN;NaN;-2.081877729;3.251020773;0.382400887;0.678868162
Sweep;3;1;100;NaN;NaN;NaN;NaN;NaN;7.364075669;8.478713088;0.844964578;0.875696764
Sweep;3;1;125;NaN;NaN;NaN;NaN;NaN;5.613833962;7.259757462;0.784592525;0.841791814
Sweep;3;1;160;NaN;NaN;NaN;NaN;NaN;4.709247758;7.336199717;0.747315234;0.844121872
Sweep;3;1;200;0.182047716;NaN;NaN;NaN;NaN;-2.330983814;-0.673360391;0.368948861;0.461315725
Sweep;3;1;250;0.070290746;NaN;NaN;NaN;NaN;5.832276498;10.44792114;0.792971578;0.917262652
Sweep;3;1;315;0.101449048;0.118322618;NaN;NaN;NaN;3.119896621;8.274268529;0.672250787;0.87048127
Sweep;3;1;400;0.083103133;0.10471829;0.192047928;NaN;0.576143784;3.677530717;8.753898959;0.699891814;0.882431469
Sweep;3;1;500;0.083833823;0.101604168;0.216555938;NaN;0.649667813;2.05902676;8.096772705;0.616355705;0.865803265
Sweep;3;1;630;NaN;0.118700755;0.240657658;NaN;0.721972974;7.503215439;9.385056215;0.849115324;0.896691207
Sweep;3;1;800;NaN;NaN;0.212550667;NaN;0.637652;2.201547989;7.906711315;0.624085384;0.860636615
Sweep;3;1;1000;0.113538193;0.108974748;0.234022872;NaN;0.702068615;1.222645337;6.524166329;0.569919934;0.817909043
Sweep;3;1;1250;0.111585077;0.112726815;0.213794612;NaN;0.641383836;2.451547162;6.327487118;0.637490708;0.81106693
Sweep;3;1;1600;0.102485101;0.088560125;0.227297435;0.345093394;0.690186788;0.682895744;5.866932309;0.539229842;0.79427854
Sweep;3;1;2000;0.12202527;0.122833137;0.242638683;0.366756357;0.733512714;1.883376486;5.033756507;0.606748129;0.761162828
Sweep;3;1;2500;0.147808416;0.108529853;0.226123357;0.338573373;0.677146745;1.215898657;3.543489975;0.569539117;0.693369311
Sweep;3;1;3150;0.115993786;0.115409835;0.235487148;0.361975832;0.723951663;2.138978454;5.153297055;0.620699427;0.766130723
Sweep;3;1;4000;0.106741788;0.116512632;0.224199581;0.35396419;0.70792838;2.835233219;6.639238404;0.657649393;0.821822053
