Method,Speaker,Microphone,Frequency in Hz,EDT in s,RT10 in s,RT20 in s,RT30 in s,RT60 in s,C50 in dB,C80 in dB,D50,D80
Sweep,1,6,125,NaN,NaN,NaN,NaN,NaN,-5.93100026045926,-5.52313741222831,0.203321412690402,0.218957932928573
Sweep,1,6,160,0.200104180521092,NaN,NaN,NaN,NaN,-1.95470907130261,0.723483256661799,0.389339749107956,0.54155099617187
Sweep,1,6,200,NaN,NaN,NaN,NaN,NaN,-1.20753223872116,0.30398869659907,0.430933240038541,0.517491854925871
Sweep,1,6,250,NaN,NaN,NaN,NaN,NaN,3.0919031235006,7.77519126461862,0.670829025552218,0.856964537647902
Sweep,1,6,315,NaN,NaN,NaN,NaN,NaN,3.67588801597158,6.39124331877676,0.699812359735824,0.813306250469077
Sweep,1,6,400,NaN,NaN,NaN,NaN,NaN,2.27441622822406,6.27331088870624,0.628013404330255,0.809147942853384
Sweep,1,6,500,0.129773419534456,0.139991669774135,NaN,NaN,NaN,2.62954152036939,6.06377412294516,0.646907741243954,0.801585854003277
Sweep,1,6,630,0.139381629161419,NaN,NaN,NaN,NaN,2.88579405063613,6.38544377896223,0.660265733197047,0.81310340057386
Sweep,1,6,800,0.141364702932759,0.184781596720002,NaN,NaN,NaN,1.94752562257697,5.43896941231692,0.610266921426635,0.777709675105056
Sweep,1,6,1000,NaN,NaN,NaN,NaN,NaN,3.95077063715182,9.93827637163127,0.712938474331445,0.907909482232623
Sweep,1,6,1250,0.0915382720094892,0.0980701940864351,NaN,NaN,NaN,3.9682518310529,9.31425292484389,0.713761552630725,0.895171157969919
Sweep,1,6,1600,0.124800415908735,0.138543453489734,NaN,NaN,NaN,2.05343084330999,6.35122008064968,0.616050977265265,0.811902905364825
Sweep,1,6,2000,NaN,NaN,NaN,NaN,NaN,0.160682113984314,5.76100913372082,0.509248551017696,0.7902646472957
Sweep,1,6,2500,0.107523764753533,0.142648530509259,NaN,NaN,NaN,2.13557245847275,7.15511239341116,0.62051476987997,0.838556336001828
Sweep,1,6,3150,0.109749731752567,0.123421766839966,NaN,NaN,NaN,3.00031798021934,5.8415087121044,0.666155707821672,0.793320347666769
Sweep,1,6,4000,0.123198701458267,0.135150885461827,NaN,NaN,NaN,1.61385127527523,5.40782778071008,0.591846260197546,0.776467568289234
Sweep,1,6,5000,0.1146820170418,0.136037796745608,NaN,NaN,NaN,3.22168655715708,6.61442375893671,0.677393874461281,0.820983841433993
Sweep,1,6,6300,0.100235482690118,0.111255338250934,NaN,NaN,NaN,2.69421003135421,7.22972912179477,0.650301508807157,0.840868803529082
Sweep,1,6,8000,0.0960286035850095,0.138945661014151,NaN,NaN,NaN,3.91370276281627,8.09539815788087,0.711188515602616,0.865766487344872
Sweep,1,6,10000,5.87590106550925,NaN,NaN,NaN,NaN,-1.48340105024026,0.101947104035818,0.415429196493512,0.505868277583055
Sweep,1,6,12500,NaN,NaN,NaN,NaN,NaN,-14.0115332740225,-12.7872046574658,0.0381888415063963,0.0500036242144481
Sweep,1,6,16000,NaN,NaN,NaN,NaN,NaN,-18.4726413855771,-16.6051379160462,0.0140154157881165,0.021384461366163
Sweep,1,6,20000,NaN,NaN,NaN,NaN,NaN,-18.6939238701564,-17.007361587969,0.0133284673104568,0.0195298195691878
Sweep,1,7,50,4.74295655552769,NaN,NaN,NaN,NaN,-14.5085732982491,-9.61019929194519,0.0342002863629786,0.0986042382850742
Sweep,1,7,63,NaN,NaN,NaN,NaN,NaN,-5.58527493473622,-3.52594056218407,0.216520938539587,0.307490488542067
Sweep,1,7,80,0.246104838012207,0.28847377875423,NaN,NaN,NaN,-4.00532205988818,-0.390394079080016,0.284497732076296,0.477542230777687
Sweep,1,7,100,NaN,NaN,NaN,NaN,NaN,-2.55134081833479,5.72585435903,0.357216038592235,0.788919829507737
Sweep,1,7,125,0.0835646568715255,NaN,NaN,NaN,NaN,4.0817550415304,9.72601367939613,0.71907114109225,0.903740745250202
Sweep,1,7,160,0.126713882719982,0.103643828124665,NaN,NaN,NaN,0.816183080851872,4.52340627284517,0.546845478602158,0.739149505923762
Sweep,1,7,200,NaN,NaN,NaN,NaN,NaN,-1.61587003107247,2.70215195835115,0.408041456904115,0.650717257245488
Sweep,1,7,250,NaN,5.42948990881633,NaN,NaN,NaN,-2.35152998374551,1.1477474773024,0.367848063613474,0.565687779752561
Sweep,1,7,315,0.0716093777277151,NaN,NaN,NaN,NaN,7.11347075766091,11.1421692863001,0.837254052679255,0.928613198548082
Sweep,1,7,400,0.1039337361988,NaN,NaN,NaN,NaN,3.01596872411209,7.19954508677614,0.66695666619202,0.839936612538707
Sweep,1,7,500,0.0831082871756636,0.0993049259242386,0.21003332849179,NaN,0.630099985475369,5.7457229746165,8.8004868487387,0.789680662231031,0.883539823438511
Sweep,1,7,630,0.0667607909779389,0.0897484368369547,0.234498656983556,NaN,0.703495970950668,5.76472998034788,10.8615510729587,0.790406616332608,0.924209411473597
Sweep,1,7,800,NaN,NaN,NaN,NaN,NaN,4.04803970287459,6.01578327036373,0.71750024131119,0.799822489273666
Sweep,1,7,1000,0.122326711412401,0.0968176879344161,NaN,NaN,NaN,0.871113780166642,4.28744965197193,0.549977889486077,0.72853881989954
Sweep,1,7,1250,0.110246082364647,0.107984026732906,0.230948891508707,NaN,0.692846674526121,3.54666540459206,7.05507534463948,0.693524742156676,0.835413580830013
Sweep,1,7,1600,0.0941174466467364,0.145573325949913,NaN,NaN,NaN,2.4748476617787,7.73647577671133,0.638729654950519,0.855868341367363
Sweep,1,7,2000,0.134530998674792,0.108644243604468,0.226826383935619,NaN,0.680479151806858,1.45299839015412,3.48406371144302,0.582869754490161,0.690452433838863
Sweep,1,7,2500,0.119047572821935,0.121115437069699,0.24145128361231,NaN,0.724353850836929,2.28808911117166,5.35335102828405,0.628748589324327,0.774282858420048
Sweep,1,7,3150,0.11682163146199,0.115144055141984,0.248623849348191,NaN,0.745871548044574,2.94620636176655,6.05576613008597,0.663379063072994,0.80129242469073
Sweep,1,7,4000,0.128228482492128,0.117632565726909,0.269085137731841,NaN,0.807255413195524,2.52793652363144,5.5027301953232,0.641545619754899,0.780237415827644
Sweep,1,7,5000,0.108832448104819,0.113772161705236,0.216440581932619,NaN,0.649321745797858,2.91337120423883,6.53544505437358,0.661688651739041,0.818295508729336
Sweep,1,7,6300,0.104041818725269,0.112929770558835,0.21117417279392,NaN,0.633522518381759,4.01081408225957,7.25899608671877,0.715759615103711,0.841768464393627
Sweep,1,7,8000,0.108650298500115,0.0979163630645864,NaN,NaN,NaN,3.62461048415076,7.0357176451362,0.697326148878595,0.834799799025783
Sweep,1,7,10000,NaN,NaN,NaN,NaN,NaN,0.342665280621812,1.92154671773654,0.519715172232669,0.608843252892885
Sweep,1,7,12500,NaN,NaN,NaN,NaN,NaN,-0.652100109806769,3.35724074208181,0.462532467460115,0.684176680771404
Sweep,1,7,16000,NaN,NaN,NaN,NaN,NaN,-5.67915227989695,-3.39636534881084,0.212876472811296,0.313879950473601
Sweep,1,7,20000,NaN,NaN,NaN,NaN,NaN,-10.0869619126037,-8.24428050041415,0.0892677380062266,0.130299218329376
Sweep,1,8,50,NaN,NaN,NaN,NaN,NaN,-6.24536023865327,-5.79953760067941,0.191847911505443,0.208268718316491
Sweep,1,8,63,0.261723143975711,NaN,NaN,NaN,NaN,-1.27896852224888,1.46122821799571,0.42690416954212,0.583330415351419
